id,student_id,topic_id,score,time_spent,attempts,timestamp
6366,282,4,48.3,74,1,2026-02-07 17:00:00
6367,282,5,62.6,84,1,2026-02-08 12:00:00
6368,282,6,92.8,97,1,2026-02-08 16:00:00
6369,282,6,97.3,51,2,2026-02-10 09:00:00
6370,282,7,73.5,42,1,2026-02-12 03:00:00
6371,282,7,88.1,96,2,2026-02-12 14:00:00
6372,282,8,98.3,99,1,2026-02-13 19:00:00
6373,282,9,83.3,131,1,2026-02-14 15:00:00
6374,282,10,90.1,93,1,2026-02-16 02:00:00
6375,282,11,87.6,106,1,2026-02-17 09:00:00
6376,282,11,76.0,86,2,2026-02-18 07:00:00
6377,282,12,95.6,95,1,2026-02-20 03:00:00
6378,282,13,49.2,123,1,2026-02-21 17:00:00
6379,283,1,80.9,47,1,2026-01-07 13:00:00
6380,283,2,54.7,98,1,2026-01-08 23:00:00
6381,283,2,72.6,132,2,2026-01-09 17:00:00
6382,283,3,87.1,95,1,2026-01-10 08:00:00
6383,283,4,96.2,123,1,2026-01-11 20:00:00
6384,283,4,59.6,77,2,2026-01-13 07:00:00
6385,283,4,59.2,89,3,2026-01-14 02:00:00
6386,283,5,97.5,90,1,2026-01-15 12:00:00
6387,283,6,72.3,45,1,2026-01-17 10:00:00
6388,283,7,91.7,66,1,2026-01-19 04:00:00
6389,283,8,61.0,68,1,2026-01-19 17:00:00
6390,283,8,77.8,106,2,2026-01-21 03:00:00
6391,283,9,96.9,107,1,2026-01-22 13:00:00
6392,283,9,71.5,96,2,2026-01-23 08:00:00
6393,283,9,96.2,106,3,2026-01-25 01:00:00
6394,283,10,94.4,86,1,2026-01-26 23:00:00
6395,284,1,93.5,84,1,2026-01-30 22:00:00
6396,284,2,67.9,60,1,2026-01-31 02:00:00
6397,284,3,49.1,61,1,2026-02-01 01:00:00
6398,284,4,92.1,54,1,2026-02-02 10:00:00
6399,284,5,60.9,73,1,2026-02-03 13:00:00
6400,284,6,61.4,51,1,2026-02-04 14:00:00
6401,284,7,88.6,79,1,2026-02-05 17:00:00
6402,284,8,92.2,37,1,2026-02-07 01:00:00
6403,284,8,52.8,38,2,2026-02-07 22:00:00
6404,284,8,39.4,73,3,2026-02-08 08:00:00
6405,284,9,82.5,58,1,2026-02-10 02:00:00
6406,284,9,92.9,50,2,2026-02-11 13:00:00
6407,284,10,89.4,77,1,2026-02-12 12:00:00
6408,284,10,92.0,47,2,2026-02-14 00:00:00
6409,284,10,73.1,55,3,2026-02-14 20:00:00
6410,284,11,91.9,87,1,2026-02-15 23:00:00
6411,284,12,79.0,90,1,2026-02-17 09:00:00
6412,285,1,58.3,121,1,2026-01-28 16:00:00
6413,285,2,68.6,84,1,2026-01-30 15:00:00
6414,285,3,80.8,114,1,2026-02-01 11:00:00
6415,285,4,84.5,71,1,2026-02-02 11:00:00
6416,285,5,98.4,71,1,2026-02-04 01:00:00
6417,285,6,67.2,42,1,2026-02-04 16:00:00
6418,285,7,60.2,123,1,2026-02-06 15:00:00
6419,285,8,75.9,72,1,2026-02-07 13:00:00
6420,285,9,85.5,87,1,2026-02-08 05:00:00
6421,285,10,82.9,71,1,2026-02-08 14:00:00
6422,285,10,90.5,103,2,2026-02-09 09:00:00
6423,285,11,70.1,82,1,2026-02-11 09:00:00
6424,285,12,62.5,63,1,2026-02-12 18:00:00
6425,285,13,87.8,98,1,2026-02-14 02:00:00
6426,285,14,88.5,61,1,2026-02-15 21:00:00
6427,285,15,67.3,73,1,2026-02-16 21:00:00
6428,285,15,93.4,47,2,2026-02-17 17:00:00
6429,286,1,43.0,31,1,2026-01-09 08:00:00
6430,286,2,86.2,63,1,2026-01-10 06:00:00
6431,286,3,78.4,30,1,2026-01-11 10:00:00
6432,286,4,80.7,30,1,2026-01-11 19:00:00
6433,286,5,38.7,59,1,2026-01-13 18:00:00
6434,286,6,76.3,49,1,2026-01-14 10:00:00
6435,286,7,51.4,99,1,2026-01-15 02:00:00
6436,286,7,88.2,96,2,2026-01-16 19:00:00
6437,286,8,89.7,42,1,2026-01-18 00:00:00
6438,286,9,82.2,71,1,2026-01-18 18:00:00
6439,286,9,72.3,74,2,2026-01-20 06:00:00
6440,286,10,80.4,48,1,2026-01-22 00:00:00
6441,286,10,87.0,30,2,2026-01-22 07:00:00
6442,286,11,77.1,59,1,2026-01-23 03:00:00
6443,286,12,83.4,56,1,2026-01-24 23:00:00
6444,286,13,72.1,51,1,2026-01-25 19:00:00
6445,287,1,35.9,98,1,2026-02-02 09:00:00
6446,287,2,90.1,74,1,2026-02-03 12:00:00
6447,287,3,98.0,66,1,2026-02-04 21:00:00
6448,287,4,49.5,92,1,2026-02-06 13:00:00
6449,287,4,89.7,97,2,2026-02-06 18:00:00
6450,287,5,46.3,66,1,2026-02-07 15:00:00
6451,287,6,74.5,108,1,2026-02-09 03:00:00
6452,287,7,90.6,54,1,2026-02-09 07:00:00
6453,287,8,63.1,78,1,2026-02-10 03:00:00
6454,287,9,84.4,84,1,2026-02-11 03:00:00
6455,287,9,49.7,77,2,2026-02-12 22:00:00
6456,287,10,81.5,78,1,2026-02-13 20:00:00
6457,288,1,64.6,127,1,2026-01-16 23:00:00
6458,288,2,93.8,72,1,2026-01-17 21:00:00
6459,288,3,93.1,138,1,2026-01-18 04:00:00
6460,288,4,41.6,98,1,2026-01-18 23:00:00
6461,288,4,54.9,91,2,2026-01-20 09:00:00
6462,288,4,67.3,99,3,2026-01-22 08:00:00
6463,288,5,62.6,140,1,2026-01-22 19:00:00
6464,288,5,65.3,70,2,2026-01-23 23:00:00
6465,288,6,89.0,67,1,2026-01-25 03:00:00
6466,288,7,96.1,74,1,2026-01-25 10:00:00
6467,288,8,95.2,90,1,2026-01-27 09:00:00
6468,288,9,78.1,55,1,2026-01-28 11:00:00
6469,288,10,48.0,90,1,2026-01-29 09:00:00
6470,288,11,70.5,123,1,2026-01-29 23:00:00
6471,288,12,84.2,93,1,2026-01-30 06:00:00
6472,288,13,75.7,84,1,2026-02-01 03:00:00
6473,288,14,80.2,77,1,2026-02-02 22:00:00
6474,288,14,49.2,107,2,2026-02-04 02:00:00
6475,288,15,41.8,73,1,2026-02-04 19:00:00
6476,288,15,81.7,126,2,2026-02-06 19:00:00
6477,288,16,59.5,128,1,2026-02-07 21:00:00
6478,288,17,66.0,95,1,2026-02-09 17:00:00
6479,288,18,30.2,89,1,2026-02-11 04:00:00
6480,288,18,62.9,110,2,2026-02-11 14:00:00
6481,288,19,48.0,111,1,2026-02-12 00:00:00
6482,288,20,51.1,73,1,2026-02-13 18:00:00
6483,288,20,90.7,79,2,2026-02-14 11:00:00
6484,288,20,50.3,63,3,2026-02-16 07:00:00
6485,289,1,95.0,98,1,2026-01-18 18:00:00
6486,289,2,92.9,103,1,2026-01-20 15:00:00
6487,289,3,81.6,63,1,2026-01-21 17:00:00
6488,289,4,95.6,80,1,2026-01-22 23:00:00
6489,289,5,67.8,63,1,2026-01-23 14:00:00
6490,289,5,98.6,72,2,2026-01-24 04:00:00
6491,289,5,59.3,101,3,2026-01-24 10:00:00
6492,289,6,47.1,75,1,2026-01-25 03:00:00
6493,289,7,67.3,83,1,2026-01-26 05:00:00
6494,289,8,87.5,57,1,2026-01-27 16:00:00
6495,289,9,64.4,93,1,2026-01-28 03:00:00
6496,289,9,53.2,89,2,2026-01-29 21:00:00
6497,289,10,99.9,75,1,2026-01-31 16:00:00
6498,289,10,96.2,86,2,2026-02-02 01:00:00
6499,289,11,91.9,93,1,2026-02-03 03:00:00
6500,289,12,85.2,73,1,2026-02-04 23:00:00
6501,289,12,34.1,60,2,2026-02-05 05:00:00
6502,289,12,55.1,126,3,2026-02-05 09:00:00
6503,289,13,93.0,77,1,2026-02-06 00:00:00
6504,289,14,45.3,88,1,2026-02-06 20:00:00
6505,289,14,91.6,110,2,2026-02-07 15:00:00
6506,289,15,90.2,160,1,2026-02-09 13:00:00
6507,289,15,91.9,65,2,2026-02-11 04:00:00
6508,289,16,56.4,98,1,2026-02-12 05:00:00
6509,289,17,55.7,75,1,2026-02-13 07:00:00
6510,289,18,70.2,79,1,2026-02-13 16:00:00
6511,289,18,90.0,75,2,2026-02-15 07:00:00
6512,289,19,46.9,67,1,2026-02-16 05:00:00
6513,290,1,70.1,89,1,2026-01-13 07:00:00
6514,290,2,83.6,60,1,2026-01-13 17:00:00
6515,290,3,38.3,108,1,2026-01-14 20:00:00
6516,290,4,79.0,91,1,2026-01-15 05:00:00
6517,290,5,67.9,98,1,2026-01-16 19:00:00
6518,290,6,71.0,80,1,2026-01-17 10:00:00
6519,290,7,81.1,82,1,2026-01-19 02:00:00
6520,290,8,31.2,95,1,2026-01-20 06:00:00
6521,290,8,78.3,66,2,2026-01-22 04:00:00
6522,290,8,40.5,82,3,2026-01-22 18:00:00
6523,290,9,44.5,72,1,2026-01-23 21:00:00
6524,290,10,65.4,72,1,2026-01-25 16:00:00
6525,290,10,90.1,47,2,2026-01-26 20:00:00
6526,290,10,55.7,116,3,2026-01-27 01:00:00
6527,290,11,56.3,76,1,2026-01-28 03:00:00
6528,290,12,98.5,113,1,2026-01-29 20:00:00
6529,290,12,65.1,111,2,2026-01-30 16:00:00
6530,290,13,96.0,64,1,2026-02-01 02:00:00
6531,290,14,65.5,68,1,2026-02-02 16:00:00
6532,290,15,58.1,141,1,2026-02-04 14:00:00
6533,290,16,72.8,125,1,2026-02-05 04:00:00
6534,290,16,47.6,89,2,2026-02-05 13:00:00
6535,290,16,85.1,95,3,2026-02-05 23:00:00
6536,290,17,63.6,77,1,2026-02-07 18:00:00
6537,290,18,67.4,98,1,2026-02-08 01:00:00
6538,290,19,34.5,75,1,2026-02-08 20:00:00
6539,290,19,96.4,49,2,2026-02-10 11:00:00
6540,290,19,31.4,63,3,2026-02-10 22:00:00
6541,291,1,96.0,60,1,2026-01-03 04:00:00
6542,291,2,73.7,37,1,2026-01-04 15:00:00
6543,291,3,76.3,58,1,2026-01-06 02:00:00
6544,291,4,80.0,38,1,2026-01-07 12:00:00
6545,291,5,85.0,44,1,2026-01-07 23:00:00
6546,291,5,64.2,77,2,2026-01-09 19:00:00
6547,291,5,100.0,64,3,2026-01-11 01:00:00
6548,291,6,71.3,59,1,2026-01-11 08:00:00
6549,291,7,91.6,77,1,2026-01-12 12:00:00
6550,291,7,94.8,69,2,2026-01-13 05:00:00
6551,291,7,91.7,88,3,2026-01-15 05:00:00
6552,291,8,69.1,50,1,2026-01-16 19:00:00
6553,291,8,86.9,51,2,2026-01-18 12:00:00
6554,291,9,97.3,33,1,2026-01-19 14:00:00
6555,291,9,80.6,51,2,2026-01-21 08:00:00
6556,291,10,95.0,79,1,2026-01-22 19:00:00
6557,291,11,70.1,85,1,2026-01-24 11:00:00
6558,291,12,94.0,79,1,2026-01-25 10:00:00
6559,291,13,91.1,30,1,2026-01-26 00:00:00
6560,291,14,70.5,81,1,2026-01-27 04:00:00
6561,291,15,72.3,30,1,2026-01-28 19:00:00
6562,291,16,85.8,77,1,2026-01-30 06:00:00
6563,291,16,100.0,52,2,2026-01-31 17:00:00
6564,291,16,40.0,74,3,2026-02-01 04:00:00
6565,291,17,57.0,33,1,2026-02-01 21:00:00
6566,291,18,31.7,83,1,2026-02-03 06:00:00
6567,291,19,90.2,30,1,2026-02-04 16:00:00
6568,292,1,67.4,46,1,2026-01-30 15:00:00
6569,292,2,89.2,40,1,2026-02-01 04:00:00
6570,292,3,36.3,30,1,2026-02-02 10:00:00
6571,292,4,80.4,61,1,2026-02-02 17:00:00
6572,292,4,73.7,96,2,2026-02-04 15:00:00
6573,292,4,94.5,113,3,2026-02-06 06:00:00
6574,292,5,97.5,61,1,2026-02-06 22:00:00
6575,292,6,83.6,82,1,2026-02-07 20:00:00
6576,292,7,76.5,64,1,2026-02-09 12:00:00
6577,292,8,72.4,69,1,2026-02-09 17:00:00
6578,292,9,70.1,53,1,2026-02-10 15:00:00
6579,292,10,95.2,63,1,2026-02-12 01:00:00
6580,292,11,88.6,70,1,2026-02-12 15:00:00
6581,292,12,52.7,48,1,2026-02-13 14:00:00
6582,292,13,75.3,58,1,2026-02-15 11:00:00
6583,292,13,94.4,58,2,2026-02-17 03:00:00
6584,292,14,87.3,76,1,2026-02-18 12:00:00
6585,292,14,32.2,38,2,2026-02-19 14:00:00
6586,292,14,99.2,58,3,2026-02-20 17:00:00
6587,292,15,81.7,98,1,2026-02-21 05:00:00
6588,292,16,59.9,83,1,2026-02-22 09:00:00
6589,292,17,93.9,86,1,2026-02-24 00:00:00
6590,292,18,96.0,60,1,2026-02-25 03:00:00
6591,293,1,95.6,146,1,2026-02-02 06:00:00
6592,293,2,58.7,160,1,2026-02-02 23:00:00
6593,293,3,48.1,171,1,2026-02-03 05:00:00
6594,293,4,78.4,100,1,2026-02-04 21:00:00
6595,293,5,47.3,113,1,2026-02-05 15:00:00
6596,293,5,68.0,166,2,2026-02-06 17:00:00
6597,293,6,38.1,134,1,2026-02-07 07:00:00
6598,293,6,45.3,126,2,2026-02-08 14:00:00
6599,293,7,47.6,114,1,2026-02-10 01:00:00
6600,293,8,92.7,128,1,2026-02-10 14:00:00
6601,293,9,48.0,111,1,2026-02-11 17:00:00
6602,293,10,89.4,181,1,2026-02-12 22:00:00
6603,293,10,38.9,139,2,2026-02-14 09:00:00
6604,293,10,63.8,138,3,2026-02-14 20:00:00
6605,293,11,57.2,151,1,2026-02-16 16:00:00
6606,294,1,89.2,109,1,2026-01-12 20:00:00
6607,294,2,39.6,108,1,2026-01-14 09:00:00
6608,294,3,77.9,111,1,2026-01-15 16:00:00
6609,294,4,58.4,77,1,2026-01-17 08:00:00
6610,294,5,32.3,84,1,2026-01-19 01:00:00
6611,294,5,84.3,105,2,2026-01-20 14:00:00
6612,294,5,65.4,79,3,2026-01-22 07:00:00
6613,294,6,64.9,89,1,2026-01-23 20:00:00
6614,294,6,92.8,97,2,2026-01-24 20:00:00
6615,294,7,65.4,105,1,2026-01-26 19:00:00
6616,294,7,65.7,54,2,2026-01-27 05:00:00
6617,294,7,89.4,104,3,2026-01-28 11:00:00
6618,294,8,70.3,85,1,2026-01-28 21:00:00
6619,294,9,52.3,104,1,2026-01-29 05:00:00
6620,294,10,45.0,105,1,2026-01-30 21:00:00
6621,295,1,84.5,92,1,2026-01-27 10:00:00
6622,295,2,98.6,87,1,2026-01-28 21:00:00
6623,295,3,40.6,86,1,2026-01-30 10:00:00
6624,295,4,83.8,88,1,2026-01-31 21:00:00
6625,295,5,94.0,65,1,2026-02-02 12:00:00
6626,295,6,93.8,60,1,2026-02-03 18:00:00
6627,295,7,70.5,77,1,2026-02-04 01:00:00
6628,295,8,85.4,74,1,2026-02-05 10:00:00
6629,295,9,81.3,53,1,2026-02-05 18:00:00
6630,295,9,31.6,68,2,2026-02-06 13:00:00
6631,295,10,75.1,59,1,2026-02-07 01:00:00
6632,295,11,99.0,42,1,2026-02-07 07:00:00
6633,295,12,73.4,85,1,2026-02-08 04:00:00
6634,295,13,34.4,61,1,2026-02-08 10:00:00
6635,295,14,92.3,100,1,2026-02-09 01:00:00
6636,296,1,81.6,57,1,2026-01-04 01:00:00
6637,296,1,96.2,78,2,2026-01-04 11:00:00
6638,296,1,61.4,90,3,2026-01-05 07:00:00
6639,296,2,33.3,112,1,2026-01-05 21:00:00
6640,296,3,90.9,97,1,2026-01-07 10:00:00
6641,296,4,56.0,96,1,2026-01-07 23:00:00
6642,296,5,55.1,67,1,2026-01-08 10:00:00
6643,296,6,36.1,66,1,2026-01-10 09:00:00
6644,296,7,73.2,96,1,2026-01-10 21:00:00
6645,296,7,61.4,62,2,2026-01-12 04:00:00
6646,296,7,37.1,79,3,2026-01-13 17:00:00
6647,296,8,65.8,100,1,2026-01-13 23:00:00
6648,296,9,60.2,70,1,2026-01-15 04:00:00
6649,296,9,74.7,122,2,2026-01-16 08:00:00
6650,296,10,93.8,114,1,2026-01-18 04:00:00
6651,296,11,68.7,58,1,2026-01-19 00:00:00
6652,296,12,98.4,71,1,2026-01-20 09:00:00
6653,296,12,75.0,44,2,2026-01-21 11:00:00
6654,297,1,93.5,124,1,2026-01-21 17:00:00
6655,297,1,79.6,155,2,2026-01-22 21:00:00
6656,297,2,41.6,131,1,2026-01-24 15:00:00
6657,297,3,36.2,149,1,2026-01-24 20:00:00
6658,297,4,66.5,109,1,2026-01-25 18:00:00
6659,297,4,42.2,155,2,2026-01-26 06:00:00
6660,297,4,50.5,128,3,2026-01-27 08:00:00
6661,297,5,60.7,140,1,2026-01-28 14:00:00
6662,297,5,35.9,138,2,2026-01-30 08:00:00
6663,297,5,34.5,114,3,2026-02-01 03:00:00
6664,297,6,49.2,116,1,2026-02-02 06:00:00
6665,297,7,60.8,159,1,2026-02-02 15:00:00
6666,297,8,72.2,147,1,2026-02-03 12:00:00
6667,297,9,65.8,161,1,2026-02-03 20:00:00
6668,297,9,62.7,146,2,2026-02-04 23:00:00
6669,297,9,89.7,142,3,2026-02-06 02:00:00
6670,297,10,74.2,105,1,2026-02-06 20:00:00
6671,297,10,43.4,134,2,2026-02-07 00:00:00
6672,297,11,89.0,139,1,2026-02-08 15:00:00
6673,297,12,57.7,179,1,2026-02-09 21:00:00
6674,297,12,71.8,153,2,2026-02-10 16:00:00
6675,297,13,78.0,170,1,2026-02-11 01:00:00
6676,297,13,76.6,151,2,2026-02-11 23:00:00
6677,297,14,38.1,125,1,2026-02-12 15:00:00
6678,297,15,59.0,142,1,2026-02-13 03:00:00
6679,297,16,61.5,144,1,2026-02-13 23:00:00
6680,297,16,67.9,121,2,2026-02-14 11:00:00
6681,297,17,51.7,132,1,2026-02-16 02:00:00
6682,297,17,31.1,135,2,2026-02-17 04:00:00
6683,297,17,73.4,172,3,2026-02-17 15:00:00
6684,297,18,52.6,98,1,2026-02-18 12:00:00
6685,297,18,54.7,164,2,2026-02-19 14:00:00
6686,298,1,80.2,41,1,2026-01-14 17:00:00
6687,298,2,92.1,32,1,2026-01-15 05:00:00
6688,298,3,94.7,83,1,2026-01-15 22:00:00
6689,298,4,95.2,74,1,2026-01-17 01:00:00
6690,298,5,73.7,85,1,2026-01-17 09:00:00
6691,298,6,89.0,76,1,2026-01-18 07:00:00
6692,298,7,96.6,101,1,2026-01-19 01:00:00
6693,298,8,38.6,71,1,2026-01-21 00:00:00
6694,298,9,60.8,56,1,2026-01-21 21:00:00
6695,298,9,49.3,66,2,2026-01-22 11:00:00
6696,298,10,70.0,84,1,2026-01-22 20:00:00
6697,298,10,89.8,44,2,2026-01-24 02:00:00
6698,298,11,81.9,46,1,2026-01-24 12:00:00
6699,298,12,81.5,53,1,2026-01-25 14:00:00
6700,298,13,95.7,30,1,2026-01-27 04:00:00
6701,298,14,94.6,62,1,2026-01-27 13:00:00
6702,298,15,89.1,30,1,2026-01-28 13:00:00
6703,298,16,71.2,61,1,2026-01-29 01:00:00
6704,299,1,73.7,107,1,2026-01-28 23:00:00
6705,299,2,76.0,80,1,2026-01-30 01:00:00
6706,299,3,90.1,123,1,2026-01-31 09:00:00
6707,299,3,42.3,60,2,2026-02-01 09:00:00
6708,299,3,61.2,113,3,2026-02-02 18:00:00
6709,299,4,65.9,103,1,2026-02-04 15:00:00
6710,299,5,75.3,55,1,2026-02-05 10:00:00
6711,299,6,80.0,144,1,2026-02-06 17:00:00
6712,299,7,71.8,88,1,2026-02-07 00:00:00
6713,299,7,71.3,72,2,2026-02-08 04:00:00
6714,299,8,98.5,61,1,2026-02-08 17:00:00
6715,299,9,92.9,85,1,2026-02-09 10:00:00
6716,299,10,78.2,87,1,2026-02-09 18:00:00
6717,299,10,78.5,92,2,2026-02-11 10:00:00
6718,299,11,72.0,84,1,2026-02-11 14:00:00
6719,299,12,51.2,102,1,2026-02-12 18:00:00
6720,299,13,72.9,82,1,2026-02-14 04:00:00
6721,300,1,73.9,30,1,2026-01-24 10:00:00
6722,300,1,98.7,57,2,2026-01-24 20:00:00
6723,300,1,73.1,30,3,2026-01-26 02:00:00
6724,300,2,73.8,67,1,2026-01-27 02:00:00
6725,300,3,76.7,40,1,2026-01-29 01:00:00
6726,300,4,92.5,63,1,2026-01-30 08:00:00
6727,300,5,73.5,86,1,2026-01-31 06:00:00
6728,300,5,47.0,41,2,2026-02-01 17:00:00
6729,300,6,72.8,81,1,2026-02-03 15:00:00
6730,300,6,82.7,51,2,2026-02-04 22:00:00
6731,300,7,79.9,95,1,2026-02-06 08:00:00
6732,300,8,93.5,52,1,2026-02-07 06:00:00
6733,300,9,89.0,43,1,2026-02-08 23:00:00
6734,300,9,92.3,73,2,2026-02-10 07:00:00
6735,300,10,96.7,51,1,2026-02-10 18:00:00
6736,300,11,96.8,43,1,2026-02-11 04:00:00
6737,301,1,80.5,50,1,2026-01-23 06:00:00
6738,301,2,86.4,59,1,2026-01-24 10:00:00
6739,301,3,76.6,86,1,2026-01-25 17:00:00
6740,301,4,75.0,30,1,2026-01-26 11:00:00
6741,301,5,94.9,60,1,2026-01-27 06:00:00
6742,301,5,35.4,72,2,2026-01-28 15:00:00
6743,301,5,92.9,63,3,2026-01-29 19:00:00
6744,301,6,77.0,86,1,2026-01-30 14:00:00
6745,301,7,92.1,58,1,2026-01-31 00:00:00
6746,301,8,99.6,56,1,2026-01-31 11:00:00
6747,301,8,41.0,71,2,2026-02-02 09:00:00
6748,301,8,92.1,61,3,2026-02-03 21:00:00
6749,301,9,70.3,52,1,2026-02-04 14:00:00
6750,301,10,50.0,70,1,2026-02-05 00:00:00
6751,301,11,85.8,46,1,2026-02-06 21:00:00
6752,301,12,96.4,47,1,2026-02-08 08:00:00
6753,301,13,46.6,49,1,2026-02-10 02:00:00
6754,301,14,87.1,87,1,2026-02-10 20:00:00
6755,301,15,60.4,30,1,2026-02-11 13:00:00
6756,301,16,52.8,67,1,2026-02-13 11:00:00
6757,301,16,98.3,60,2,2026-02-13 16:00:00
6758,301,16,65.0,30,3,2026-02-14 10:00:00
6759,301,17,44.9,66,1,2026-02-15 18:00:00
6760,302,1,77.5,99,1,2026-01-07 10:00:00
6761,302,2,74.9,101,1,2026-01-09 06:00:00
6762,302,3,82.0,36,1,2026-01-10 13:00:00
6763,302,4,37.8,117,1,2026-01-12 09:00:00
6764,302,5,34.8,75,1,2026-01-13 03:00:00
6765,302,5,57.3,103,2,2026-01-14 15:00:00
6766,302,5,99.5,104,3,2026-01-14 23:00:00
6767,302,6,99.2,72,1,2026-01-15 05:00:00
6768,302,7,37.3,103,1,2026-01-16 10:00:00
6769,302,8,71.9,82,1,2026-01-18 06:00:00
6770,302,9,72.2,48,1,2026-01-19 11:00:00
6771,302,9,59.0,113,2,2026-01-21 09:00:00
6772,302,10,84.9,74,1,2026-01-21 19:00:00
6773,302,11,59.2,72,1,2026-01-22 20:00:00
6774,302,11,78.2,81,2,2026-01-23 05:00:00
6775,302,12,68.9,95,1,2026-01-24 11:00:00
6776,302,13,84.5,88,1,2026-01-24 20:00:00
6777,302,14,93.1,100,1,2026-01-26 03:00:00
6778,302,14,47.9,63,2,2026-01-27 06:00:00
6779,302,14,87.7,75,3,2026-01-27 21:00:00
6780,303,1,70.0,87,1,2026-01-15 11:00:00
6781,303,2,75.5,127,1,2026-01-16 08:00:00
6782,303,2,70.3,87,2,2026-01-16 12:00:00
6783,303,2,46.8,111,3,2026-01-18 08:00:00
6784,303,3,92.9,90,1,2026-01-20 02:00:00
6785,303,4,49.4,80,1,2026-01-21 20:00:00
6786,303,4,91.7,85,2,2026-01-22 11:00:00
6787,303,5,90.6,86,1,2026-01-23 21:00:00
6788,303,5,61.4,102,2,2026-01-25 08:00:00
6789,303,5,65.4,117,3,2026-01-27 08:00:00
6790,303,6,34.5,97,1,2026-01-27 13:00:00
6791,303,7,74.9,113,1,2026-01-28 09:00:00
6792,303,8,97.2,70,1,2026-01-30 01:00:00
6793,303,9,74.4,81,1,2026-01-31 08:00:00
6794,303,10,90.4,75,1,2026-02-01 23:00:00
6795,303,11,85.8,96,1,2026-02-02 12:00:00
6796,303,12,87.6,82,1,2026-02-04 08:00:00
6797,303,13,93.9,104,1,2026-02-06 04:00:00
6798,303,14,52.0,71,1,2026-02-07 19:00:00
6799,303,14,85.4,90,2,2026-02-09 08:00:00
6800,303,15,99.9,103,1,2026-02-10 22:00:00
6801,303,16,58.4,48,1,2026-02-12 18:00:00
6802,303,17,73.4,132,1,2026-02-14 14:00:00
6803,303,17,40.2,84,2,2026-02-15 18:00:00
6804,303,17,76.3,49,3,2026-02-17 16:00:00
6805,304,1,83.9,93,1,2026-01-22 07:00:00
6806,304,2,71.7,90,1,2026-01-23 21:00:00
6807,304,3,68.4,88,1,2026-01-25 11:00:00
6808,304,4,31.8,109,1,2026-01-25 19:00:00
6809,304,5,71.0,104,1,2026-01-27 11:00:00
6810,304,5,36.3,95,2,2026-01-27 17:00:00
6811,304,5,77.1,99,3,2026-01-28 04:00:00
6812,304,6,85.8,87,1,2026-01-29 08:00:00
6813,304,7,74.2,125,1,2026-01-30 13:00:00
6814,304,8,95.5,60,1,2026-01-31 09:00:00
6815,304,9,31.4,92,1,2026-02-02 09:00:00
6816,304,9,63.7,91,2,2026-02-04 08:00:00
6817,304,9,88.7,106,3,2026-02-04 12:00:00
6818,304,10,90.9,73,1,2026-02-06 04:00:00
6819,304,10,32.6,55,2,2026-02-06 09:00:00
6820,304,10,59.8,93,3,2026-02-07 21:00:00
6821,304,11,63.6,95,1,2026-02-08 16:00:00
6822,304,11,91.6,119,2,2026-02-08 23:00:00
6823,304,12,97.2,64,1,2026-02-10 06:00:00
6824,304,13,84.9,113,1,2026-02-10 12:00:00
6825,304,14,62.1,137,1,2026-02-11 22:00:00
6826,304,15,86.1,82,1,2026-02-13 14:00:00
6827,304,16,30.4,64,1,2026-02-15 11:00:00
6828,304,16,65.3,81,2,2026-02-16 00:00:00
6829,304,17,80.4,90,1,2026-02-17 23:00:00
6830,304,17,65.7,101,2,2026-02-18 17:00:00
6831,304,17,98.3,78,3,2026-02-19 13:00:00
6832,304,18,42.3,121,1,2026-02-21 03:00:00
6833,304,19,66.3,67,1,2026-02-22 06:00:00
6834,305,1,53.4,105,1,2026-02-02 07:00:00
6835,305,1,56.9,162,2,2026-02-03 09:00:00
6836,305,2,56.0,94,1,2026-02-04 15:00:00
6837,305,3,32.5,135,1,2026-02-06 03:00:00
6838,305,3,54.0,202,2,2026-02-07 07:00:00
6839,305,3,51.8,139,3,2026-02-08 04:00:00
6840,305,4,37.5,117,1,2026-02-08 08:00:00
6841,305,5,52.3,138,1,2026-02-09 12:00:00
6842,305,5,82.3,138,2,2026-02-09 22:00:00
6843,305,6,52.0,143,1,2026-02-10 18:00:00
6844,305,6,39.6,153,2,2026-02-10 22:00:00
6845,305,7,67.6,119,1,2026-02-12 09:00:00
6846,305,8,82.0,173,1,2026-02-13 19:00:00
6847,305,9,30.3,144,1,2026-02-14 22:00:00
6848,305,10,35.5,154,1,2026-02-15 02:00:00
6849,305,10,55.1,127,2,2026-02-15 09:00:00
6850,305,11,63.3,165,1,2026-02-16 11:00:00
6851,305,12,94.1,134,1,2026-02-18 03:00:00
6852,305,12,42.3,145,2,2026-02-18 13:00:00
6853,305,12,63.6,121,3,2026-02-19 02:00:00
6854,305,13,67.2,120,1,2026-02-20 18:00:00
6855,306,1,90.3,123,1,2026-01-13 23:00:00
6856,306,2,60.4,101,1,2026-01-15 06:00:00
6857,306,3,67.8,92,1,2026-01-15 16:00:00
6858,306,3,99.9,97,2,2026-01-17 06:00:00
6859,306,3,60.7,123,3,2026-01-18 17:00:00
6860,306,4,40.5,97,1,2026-01-19 08:00:00
6861,306,4,97.0,107,2,2026-01-20 08:00:00
6862,306,4,89.8,110,3,2026-01-21 22:00:00
6863,306,5,96.4,71,1,2026-01-23 20:00:00
6864,306,5,64.5,80,2,2026-01-25 06:00:00
