attempt_id,student_id,topic_id,quiz_score,recent_quiz_score,historical_topic_score,attempts_count,total_time_spent,prerequisite_completion_rate,score_trend,engagement_frequency,topic_difficulty_numeric,target_struggling,timestamp
6887,307,6,96.9,83.97,83.98,1,108,1.0,-0.02,7,1,0,2026-01-26 10:00:00
6888,307,7,86.4,88.17,85.83,1,85,1.0,2.34,8,2,0,2026-01-27 17:00:00
6889,307,8,95.0,87.73,85.9,1,118,1.0,1.83,9,2,0,2026-01-29 01:00:00
6890,307,9,100.0,92.77,86.91,1,75,1.0,5.86,10,3,0,2026-01-30 00:00:00
6891,307,10,98.2,93.8,88.22,1,68,1.0,5.58,11,2,0,2026-01-30 10:00:00
6892,307,11,84.3,97.73,89.13,1,88,1.0,8.61,12,1,0,2026-01-31 20:00:00
6893,307,11,78.0,94.17,88.72,2,176,1.0,5.44,12,1,0,2026-02-02 15:00:00
6894,308,1,89.3,75.0,75.0,1,105,1.0,0.0,1,1,0,2026-01-12 16:00:00
6895,308,2,90.7,89.3,89.3,1,74,1.0,0.0,2,1,0,2026-01-13 13:00:00
6896,308,3,71.1,90.0,90.0,1,117,1.0,0.0,3,2,0,2026-01-14 06:00:00
6897,308,4,77.2,83.7,83.7,1,129,1.0,0.0,4,2,0,2026-01-14 13:00:00
6898,308,4,42.4,79.67,82.08,2,218,1.0,-2.41,5,2,1,2026-01-15 17:00:00
6899,308,4,56.0,63.57,74.14,3,332,1.0,-10.57,6,2,1,2026-01-16 07:00:00
6900,308,5,80.2,58.53,71.12,1,68,1.0,-12.58,7,3,0,2026-01-17 11:00:00
6901,308,5,70.1,59.53,72.41,2,179,1.0,-12.88,8,3,0,2026-01-17 15:00:00
6902,308,5,50.4,68.77,72.12,3,289,1.0,-3.36,9,3,1,2026-01-19 10:00:00
6903,308,6,39.5,66.9,69.71,1,107,1.0,-2.81,10,1,1,2026-01-21 06:00:00
6904,308,7,42.9,53.33,66.69,1,89,0.0,-13.36,11,2,1,2026-01-22 13:00:00
6905,308,8,71.4,44.27,64.53,1,30,1.0,-20.26,12,2,0,2026-01-22 19:00:00
6906,308,9,40.4,51.27,65.1,1,77,1.0,-13.83,13,3,1,2026-01-24 17:00:00
6907,308,10,52.5,51.57,63.2,1,77,1.0,-11.63,14,2,1,2026-01-25 10:00:00
6908,309,1,89.0,75.0,75.0,1,120,1.0,0.0,1,1,0,2026-01-26 13:00:00
6909,309,1,48.3,89.0,89.0,2,262,1.0,0.0,2,1,1,2026-01-28 04:00:00
6910,309,2,34.6,68.65,68.65,1,131,1.0,0.0,3,1,1,2026-01-30 01:00:00
6911,309,3,44.7,57.3,57.3,1,123,0.0,0.0,4,2,1,2026-02-01 01:00:00
6912,309,4,65.3,42.53,54.15,1,118,0.0,-11.62,5,2,1,2026-02-02 04:00:00
6913,309,5,36.7,48.2,56.38,1,125,0.0,-8.18,6,3,1,2026-02-03 20:00:00
6914,309,5,54.3,48.9,53.1,2,287,0.0,-4.2,7,3,1,2026-02-04 23:00:00
6915,309,5,66.9,52.1,53.27,3,413,0.0,-1.17,8,3,1,2026-02-06 20:00:00
6916,309,6,41.1,52.63,54.98,1,129,1.0,-2.34,9,1,1,2026-02-07 04:00:00
6917,309,7,42.6,54.1,53.43,1,130,0.0,0.67,10,2,1,2026-02-08 06:00:00
6918,309,7,54.7,50.2,52.35,2,276,0.0,-2.15,10,2,1,2026-02-09 18:00:00
6919,309,8,48.1,46.13,52.56,1,149,1.0,-6.43,11,2,1,2026-02-11 01:00:00
6920,309,8,73.8,48.47,52.19,2,228,1.0,-3.73,11,2,0,2026-02-11 05:00:00
6921,309,9,38.4,58.87,53.85,1,160,1.0,5.01,12,3,1,2026-02-12 16:00:00
6922,309,9,59.4,53.43,52.75,2,328,1.0,0.68,13,3,1,2026-02-13 00:00:00
6923,309,9,43.2,57.2,53.19,3,446,1.0,4.01,13,3,1,2026-02-14 23:00:00
6924,309,10,50.8,47.0,52.57,1,120,1.0,-5.57,12,2,1,2026-02-16 18:00:00
6925,309,11,67.4,51.13,52.46,1,130,0.0,-1.33,12,1,1,2026-02-18 13:00:00
6926,309,12,41.4,53.8,53.29,1,124,0.0,0.51,12,2,1,2026-02-19 05:00:00
6927,309,12,58.9,53.2,52.67,2,268,0.0,0.53,13,2,1,2026-02-20 12:00:00
6928,309,13,34.2,55.9,52.98,1,101,0.0,2.92,12,2,1,2026-02-21 12:00:00
6929,309,13,76.4,44.83,52.09,2,218,0.0,-7.25,13,2,0,2026-02-21 20:00:00
6930,309,14,44.5,56.5,53.19,1,170,0.0,3.31,13,3,1,2026-02-23 13:00:00
6931,309,15,80.7,51.7,52.81,1,121,0.0,-1.11,13,2,0,2026-02-24 05:00:00
6932,309,16,46.5,67.2,53.98,1,164,0.0,13.23,14,3,1,2026-02-24 23:00:00
6933,309,16,38.1,57.23,53.68,2,311,0.0,3.56,13,3,1,2026-02-25 21:00:00
6934,309,17,51.7,55.1,53.08,1,103,0.0,2.02,12,3,1,2026-02-27 16:00:00
6935,309,18,55.5,45.43,53.03,1,152,0.0,-7.59,13,3,1,2026-02-28 01:00:00
6936,309,19,45.7,48.43,53.11,1,137,0.0,-4.68,14,2,1,2026-02-28 16:00:00
6937,310,1,94.7,75.0,75.0,1,80,1.0,0.0,1,1,0,2026-01-28 16:00:00
6938,310,2,75.3,94.7,94.7,1,94,1.0,0.0,2,1,0,2026-01-30 08:00:00
6939,310,3,47.4,85.0,85.0,1,99,1.0,0.0,3,2,1,2026-01-31 23:00:00
6940,310,4,99.6,72.47,72.47,1,104,0.0,0.0,4,2,0,2026-02-02 06:00:00
6941,310,4,54.6,74.1,79.25,2,217,0.0,-5.15,5,2,1,2026-02-04 01:00:00
6942,310,5,52.4,67.2,74.32,1,98,1.0,-7.12,6,3,1,2026-02-04 05:00:00
6943,310,5,38.7,68.87,70.67,2,160,1.0,-1.8,7,3,1,2026-02-05 21:00:00
6944,310,6,86.9,48.57,66.1,1,80,1.0,-17.53,8,1,0,2026-02-07 17:00:00
6945,310,7,90.9,59.33,68.7,1,148,1.0,-9.37,9,2,0,2026-02-09 15:00:00
6946,310,8,43.0,72.17,71.17,1,104,1.0,1.0,10,2,1,2026-02-11 02:00:00
6947,310,9,85.1,73.6,68.35,1,137,0.0,5.25,10,3,0,2026-02-12 12:00:00
6948,310,10,86.2,73.0,69.87,1,117,1.0,3.13,10,2,0,2026-02-14 02:00:00
6949,310,11,90.1,71.43,71.23,1,94,1.0,0.2,11,1,0,2026-02-14 10:00:00
6950,310,12,88.4,87.13,72.68,1,96,1.0,14.45,11,2,0,2026-02-15 19:00:00
6951,310,13,83.2,88.23,73.81,1,89,1.0,14.43,12,2,0,2026-02-16 00:00:00
6952,310,14,82.4,87.23,74.43,1,55,1.0,12.8,12,3,0,2026-02-17 09:00:00
6953,310,15,64.6,84.67,74.93,1,90,1.0,9.74,12,2,1,2026-02-18 01:00:00
6954,310,16,60.7,76.73,74.32,1,114,1.0,2.41,12,3,1,2026-02-18 21:00:00
6955,310,17,99.1,69.23,73.57,1,78,0.0,-4.33,12,3,0,2026-02-20 04:00:00
6956,310,18,64.7,74.8,74.91,1,98,0.0,-0.11,12,3,1,2026-02-22 01:00:00
6957,310,19,71.8,74.83,74.4,1,107,1.0,0.43,13,2,0,2026-02-22 05:00:00
6958,310,19,56.9,78.53,74.28,2,178,1.0,4.26,14,2,1,2026-02-22 14:00:00
6959,310,20,96.7,64.47,73.49,1,80,0.5,-9.02,14,3,0,2026-02-23 20:00:00
6960,311,1,87.2,75.0,75.0,1,69,1.0,0.0,1,1,0,2026-01-25 00:00:00
6961,311,2,70.8,87.2,87.2,1,73,1.0,0.0,2,1,0,2026-01-25 22:00:00
6962,311,3,67.1,79.0,79.0,1,64,1.0,0.0,3,2,1,2026-01-27 01:00:00
6963,311,4,67.8,75.03,75.03,1,71,0.0,0.0,4,2,1,2026-01-28 09:00:00
6964,311,5,79.2,68.57,73.22,1,118,0.0,-4.66,5,3,0,2026-01-28 19:00:00
6965,311,5,61.1,71.37,74.42,2,189,0.0,-3.05,6,3,1,2026-01-29 15:00:00
6966,311,5,70.2,69.37,72.2,3,281,0.0,-2.83,7,3,0,2026-01-31 02:00:00
6967,311,6,57.4,70.17,71.91,1,79,1.0,-1.75,8,1,1,2026-01-31 12:00:00
6968,311,7,74.1,62.9,70.1,1,113,0.0,-7.2,9,2,0,2026-01-31 23:00:00
6969,311,8,79.3,67.23,70.54,1,116,1.0,-3.31,10,2,0,2026-02-02 13:00:00
6970,311,9,81.0,70.27,71.42,1,107,1.0,-1.15,11,3,0,2026-02-03 22:00:00
6971,311,9,73.4,78.13,72.29,2,203,1.0,5.84,12,3,0,2026-02-04 10:00:00
6972,311,9,97.7,77.9,72.38,3,288,1.0,5.52,13,3,0,2026-02-04 15:00:00
6973,311,10,66.6,84.03,74.33,1,66,1.0,9.7,14,2,1,2026-02-05 23:00:00
6974,311,10,44.2,79.23,73.78,2,194,1.0,5.45,15,2,1,2026-02-06 07:00:00
6975,311,11,82.4,69.5,71.81,1,74,1.0,-2.31,16,1,0,2026-02-07 06:00:00
6976,311,11,76.4,64.4,72.47,2,177,1.0,-8.07,16,1,0,2026-02-08 09:00:00
6977,311,11,67.7,67.67,72.7,3,288,1.0,-5.03,15,1,1,2026-02-10 06:00:00
6978,311,12,72.6,75.5,72.42,1,78,1.0,3.08,15,2,0,2026-02-11 10:00:00
6979,311,13,42.0,72.23,72.43,1,110,1.0,-0.2,15,2,1,2026-02-11 19:00:00
6980,311,13,74.2,60.77,70.91,2,215,1.0,-10.14,15,2,0,2026-02-13 15:00:00
6981,311,14,53.8,62.93,71.07,1,124,1.0,-8.13,15,3,1,2026-02-14 06:00:00
6982,311,15,86.5,56.67,70.28,1,80,1.0,-13.62,14,2,0,2026-02-15 14:00:00
6983,312,1,70.2,75.0,75.0,1,34,1.0,0.0,1,1,0,2026-01-26 23:00:00
6984,312,2,77.8,70.2,70.2,1,49,1.0,0.0,2,1,0,2026-01-27 05:00:00
6985,312,3,74.3,74.0,74.0,1,64,1.0,0.0,3,2,0,2026-01-27 15:00:00
6986,312,4,70.5,74.1,74.1,1,61,1.0,0.0,4,2,0,2026-01-28 11:00:00
6987,312,5,46.5,74.2,73.2,1,52,1.0,1.0,5,3,1,2026-01-29 03:00:00
6988,312,6,46.2,63.77,67.86,1,30,1.0,-4.09,6,1,1,2026-01-29 18:00:00
6989,312,7,49.2,54.4,64.25,1,69,0.0,-9.85,7,2,1,2026-01-31 15:00:00
6990,312,8,85.4,47.3,62.1,1,99,1.0,-14.8,8,2,0,2026-02-01 06:00:00
6991,312,9,74.0,60.27,65.01,1,69,1.0,-4.75,9,3,0,2026-02-02 00:00:00
6992,312,10,56.6,69.53,66.01,1,72,1.0,3.52,10,2,1,2026-02-03 21:00:00
6993,312,11,72.8,72.0,65.07,1,71,0.5,6.93,11,1,0,2026-02-05 15:00:00
6994,312,12,59.5,67.8,65.77,1,67,1.0,2.03,12,2,1,2026-02-06 02:00:00
6995,312,13,82.6,62.97,65.25,1,78,0.0,-2.28,13,2,0,2026-02-07 07:00:00
6996,312,14,93.4,71.63,66.58,1,67,0.0,5.05,14,3,0,2026-02-08 12:00:00
6997,312,15,36.3,78.5,68.5,1,53,1.0,10.0,13,2,1,2026-02-10 07:00:00
6998,312,16,31.7,70.77,66.35,1,44,0.5,4.41,13,3,1,2026-02-11 08:00:00
6999,312,16,65.1,53.8,64.19,2,99,0.5,-10.39,13,3,1,2026-02-11 15:00:00
7000,312,16,62.6,44.37,64.24,3,165,0.5,-19.87,12,3,1,2026-02-13 01:00:00
7001,312,17,55.9,53.13,64.15,1,53,0.0,-11.02,13,3,1,2026-02-13 06:00:00
7002,313,1,94.6,75.0,75.0,1,66,1.0,0.0,1,1,0,2026-02-02 01:00:00
7003,313,2,75.9,94.6,94.6,1,68,1.0,0.0,2,1,0,2026-02-03 10:00:00
7004,313,3,88.5,85.25,85.25,1,76,1.0,0.0,3,2,0,2026-02-04 04:00:00
7005,313,4,92.9,86.33,86.33,1,85,1.0,0.0,4,2,0,2026-02-05 23:00:00
7006,313,4,74.7,85.77,87.98,2,146,1.0,-2.21,5,2,0,2026-02-07 21:00:00
7007,313,4,62.8,85.37,85.32,3,179,1.0,0.05,6,2,1,2026-02-09 05:00:00
7008,313,5,81.5,76.8,81.57,1,53,1.0,-4.77,7,3,0,2026-02-09 17:00:00
7009,313,6,78.1,73.0,81.56,1,60,1.0,-8.56,8,1,0,2026-02-10 21:00:00
7010,313,7,90.3,74.13,81.12,1,30,1.0,-6.99,9,2,0,2026-02-11 05:00:00
7011,313,8,74.2,83.3,82.14,1,87,1.0,1.16,10,2,0,2026-02-12 17:00:00
7012,313,9,89.4,80.87,81.35,1,62,1.0,-0.48,11,3,0,2026-02-13 14:00:00
7013,313,9,86.5,84.63,82.08,2,129,1.0,2.55,12,3,0,2026-02-13 23:00:00
7014,313,9,75.9,83.37,82.45,3,216,1.0,0.92,13,3,0,2026-02-15 05:00:00
7015,313,10,80.2,83.93,81.95,1,47,1.0,1.99,13,2,0,2026-02-16 02:00:00
7016,313,11,87.7,80.87,81.82,1,71,1.0,-0.95,14,1,0,2026-02-16 12:00:00
7017,313,12,97.8,81.27,82.21,1,57,1.0,-0.95,13,2,0,2026-02-18 09:00:00
7018,313,13,62.3,88.57,83.19,1,56,1.0,5.38,13,2,1,2026-02-20 08:00:00
7019,313,14,39.3,82.6,81.96,1,44,1.0,0.64,13,3,1,2026-02-22 05:00:00
7020,313,15,89.9,66.47,79.59,1,93,1.0,-13.12,13,2,0,2026-02-23 05:00:00
7021,313,15,74.8,63.83,80.13,2,145,1.0,-16.3,13,2,0,2026-02-24 15:00:00
7022,313,15,79.8,68.0,79.86,3,218,1.0,-11.86,12,2,0,2026-02-25 12:00:00
7023,314,1,94.0,75.0,75.0,1,72,1.0,0.0,1,1,0,2026-01-17 13:00:00
7024,314,2,84.4,94.0,94.0,1,133,1.0,0.0,2,1,0,2026-01-19 01:00:00
7025,314,2,97.1,89.2,89.2,2,264,1.0,0.0,3,1,0,2026-01-20 20:00:00
7026,314,3,57.3,91.83,91.83,1,111,1.0,0.0,4,2,1,2026-01-22 19:00:00
7027,314,3,63.0,79.6,83.2,2,216,1.0,-3.6,5,2,1,2026-01-23 04:00:00
7028,314,3,75.7,72.47,79.16,3,334,1.0,-6.69,6,2,0,2026-01-24 08:00:00
7029,314,4,50.4,65.33,78.58,1,155,1.0,-13.25,7,2,1,2026-01-25 13:00:00
7030,314,4,51.5,63.03,74.56,2,229,1.0,-11.52,8,2,1,2026-01-26 10:00:00
7031,314,4,72.4,59.2,71.68,3,354,1.0,-12.48,9,2,0,2026-01-27 17:00:00
7032,314,5,48.5,58.1,71.76,1,91,1.0,-13.66,10,3,1,2026-01-29 08:00:00
7033,314,6,95.6,57.47,69.43,1,109,1.0,-11.96,11,1,0,2026-01-29 17:00:00
7034,314,6,47.7,72.17,71.81,2,214,1.0,0.36,12,1,1,2026-01-31 04:00:00
7035,314,7,37.4,63.93,69.8,1,101,1.0,-5.87,12,2,1,2026-02-02 00:00:00
7036,314,8,96.6,60.23,67.31,1,109,1.0,-7.07,12,2,0,2026-02-02 15:00:00
7037,314,8,92.8,60.57,69.4,2,196,1.0,-8.83,13,2,0,2026-02-03 09:00:00
7038,314,8,53.5,75.6,70.96,3,326,1.0,4.64,13,2,1,2026-02-04 18:00:00
7039,314,9,53.6,80.97,69.87,1,74,1.0,11.1,14,3,1,2026-02-04 23:00:00
7040,314,10,71.8,66.63,68.91,1,120,1.0,-2.28,14,2,0,2026-02-05 20:00:00
7041,314,11,83.3,59.63,69.07,1,103,0.5,-9.44,15,1,0,2026-02-06 02:00:00
7042,314,12,91.7,69.57,69.82,1,86,0.5,-0.25,15,2,0,2026-02-06 12:00:00
7043,314,13,67.2,82.27,70.91,1,114,1.0,11.35,15,2,1,2026-02-08 09:00:00
7044,315,1,81.7,75.0,75.0,1,108,1.0,0.0,1,1,0,2026-01-16 12:00:00
7045,315,2,81.1,81.7,81.7,1,140,1.0,0.0,2,1,0,2026-01-17 08:00:00
7046,315,3,46.4,81.4,81.4,1,111,1.0,0.0,3,2,1,2026-01-18 02:00:00
7047,315,4,68.6,69.73,69.73,1,149,0.0,0.0,4,2,1,2026-01-18 06:00:00
7048,315,5,31.1,65.37,69.45,1,121,0.0,-4.08,5,3,1,2026-01-18 14:00:00
7049,315,6,39.7,48.7,61.78,1,130,1.0,-13.08,6,1,1,2026-01-20 03:00:00
7050,315,7,43.8,46.47,58.1,1,145,0.0,-11.63,7,2,1,2026-01-21 19:00:00
7051,315,7,95.9,38.2,56.06,2,269,0.0,-17.86,8,2,0,2026-01-23 05:00:00
7052,315,7,42.7,59.8,61.04,3,407,0.0,-1.24,9,2,1,2026-01-23 19:00:00
7053,315,8,33.8,60.8,59.0,1,109,1.0,1.8,10,2,1,2026-01-24 23:00:00
7054,315,9,85.7,57.47,56.48,1,152,0.0,0.99,11,3,0,2026-01-26 10:00:00
7055,315,10,49.6,54.07,59.14,1,175,1.0,-5.07,12,2,1,2026-01-27 13:00:00
7056,315,11,43.9,56.37,58.34,1,195,1.0,-1.98,13,1,1,2026-01-28 22:00:00
7057,315,12,71.4,59.73,57.23,1,141,0.5,2.5,13,2,0,2026-01-30 19:00:00
7058,315,12,60.3,54.97,58.24,2,296,0.5,-3.28,11,2,1,2026-02-01 07:00:00
7059,315,12,62.7,58.53,58.38,3,400,0.5,0.15,11,2,1,2026-02-01 23:00:00
7060,315,13,35.2,64.8,58.65,1,170,1.0,6.15,11,2,1,2026-02-03 13:00:00
7061,315,13,87.5,52.73,57.27,2,325,1.0,-4.54,12,2,0,2026-02-04 08:00:00
7062,315,14,62.4,61.8,58.95,1,130,1.0,2.85,12,3,1,2026-02-05 03:00:00
7063,315,15,31.7,61.7,59.13,1,164,0.0,2.57,13,2,1,2026-02-05 13:00:00
7064,315,16,49.5,60.53,57.76,1,134,1.0,2.77,13,3,1,2026-02-06 15:00:00
7065,315,17,52.5,47.87,57.37,1,130,0.0,-9.5,12,3,1,2026-02-08 00:00:00
7066,315,18,50.6,44.57,57.15,1,149,0.0,-12.58,12,3,1,2026-02-09 16:00:00
7067,315,18,51.6,50.87,56.86,2,267,0.0,-5.99,12,3,1,2026-02-10 13:00:00
7068,315,18,46.5,51.57,56.64,3,427,0.0,-5.08,12,3,1,2026-02-12 06:00:00
7069,316,1,48.3,75.0,75.0,1,118,1.0,0.0,1,1,1,2026-01-11 09:00:00
7070,316,2,57.5,48.3,48.3,1,118,0.0,0.0,2,1,1,2026-01-13 08:00:00
7071,316,2,55.2,52.9,52.9,2,239,0.0,0.0,3,1,1,2026-01-14 05:00:00
7072,316,3,63.2,53.67,53.67,1,155,0.0,0.0,4,2,1,2026-01-14 17:00:00
7073,316,4,31.6,58.63,56.05,1,127,0.0,2.58,5,2,1,2026-01-15 18:00:00
7074,316,4,51.3,50.0,51.16,2,240,0.0,-1.16,6,2,1,2026-01-16 16:00:00
7075,316,5,96.6,48.7,51.18,1,127,0.0,-2.48,7,3,0,2026-01-16 21:00:00
7076,316,5,97.6,59.83,57.67,2,266,0.0,2.16,8,3,0,2026-01-18 06:00:00
7077,316,6,88.7,81.83,62.66,1,116,1.0,19.17,9,1,0,2026-01-19 01:00:00
7078,316,7,67.1,94.3,65.56,1,116,1.0,28.74,10,2,1,2026-01-20 15:00:00
7079,316,8,59.0,84.47,65.71,1,182,1.0,18.76,11,2,1,2026-01-22 05:00:00
7080,316,9,50.0,71.6,65.1,1,122,0.0,6.5,12,3,1,2026-01-22 23:00:00
7081,316,9,41.8,58.7,63.84,2,255,0.0,-5.14,13,3,1,2026-01-23 22:00:00
7082,316,10,69.0,50.27,62.15,1,132,1.0,-11.88,14,2,1,2026-01-24 13:00:00
7083,316,11,83.8,53.6,62.64,1,131,0.0,-9.04,14,1,0,2026-01-25 19:00:00
7084,316,12,57.7,64.87,64.05,1,152,0.5,0.82,14,2,1,2026-01-27 11:00:00
7085,316,13,44.9,70.17,63.65,1,158,0.0,6.52,15,2,1,2026-01-27 16:00:00
7086,316,13,68.7,62.13,62.55,2,291,0.0,-0.41,14,2,1,2026-01-28 18:00:00
7087,316,14,35.7,57.1,62.89,1,115,0.0,-5.79,14,3,1,2026-01-30 14:00:00
7088,316,15,31.0,49.77,61.46,1,165,1.0,-11.69,13,2,1,2026-01-31 15:00:00
7089,316,15,82.8,45.13,59.94,2,303,1.0,-14.8,13,2,0,2026-02-01 12:00:00
7090,316,15,65.7,49.83,61.02,3,477,1.0,-11.19,13,2,1,2026-02-02 15:00:00
7091,316,16,51.6,59.83,61.24,1,95,0.0,-1.4,14,3,1,2026-02-03 02:00:00
7092,316,17,76.8,66.7,60.82,1,143,0.0,5.88,15,3,0,2026-02-03 07:00:00
7093,316,17,56.5,64.7,61.48,2,321,0.0,3.22,16,3,1,2026-02-03 12:00:00
7094,316,18,54.3,61.63,61.28,1,132,0.0,0.35,16,3,1,2026-02-04 09:00:00
7095,316,18,49.2,62.53,61.02,2,267,0.0,1.52,16,3,1,2026-02-05 18:00:00
7096,316,18,40.8,53.33,60.58,3,412,0.0,-7.24,15,3,1,2026-02-07 04:00:00
7097,316,19,36.2,48.1,59.87,1,128,0.5,-11.77,15,2,1,2026-02-08 02:00:00
7098,316,20,55.3,42.07,59.06,1,133,0.0,-16.99,15,3,1,2026-02-09 04:00:00
7099,316,20,57.0,44.1,58.93,2,266,0.0,-14.83,16,3,1,2026-02-10 06:00:00
7100,317,1,78.3,75.0,75.0,1,77,1.0,0.0,1,1,0,2026-01-07 00:00:00
7101,317,2,86.8,78.3,78.3,1,114,1.0,0.0,2,1,0,2026-01-08 21:00:00
7102,317,3,72.6,82.55,82.55,1,99,1.0,0.0,3,2,0,2026-01-09 14:00:00
7103,317,3,99.8,79.23,79.23,2,194,1.0,0.0,4,2,0,2026-01-10 19:00:00
7104,317,4,83.3,86.4,84.38,1,106,1.0,2.02,5,2,0,2026-01-12 06:00:00
7105,317,5,86.1,85.23,84.16,1,84,1.0,1.07,6,3,0,2026-01-12 22:00:00
7106,317,6,85.2,89.73,84.48,1,74,1.0,5.25,7,1,0,2026-01-14 04:00:00
7107,317,7,43.2,84.87,84.59,1,77,1.0,0.28,8,2,1,2026-01-14 19:00:00
7108,317,7,99.0,71.5,79.41,2,167,1.0,-7.91,9,2,0,2026-01-15 19:00:00
7109,317,7,77.9,75.8,81.59,3,235,1.0,-5.79,10,2,0,2026-01-16 03:00:00
7110,317,8,43.8,73.37,81.22,1,79,1.0,-7.85,11,2,1,2026-01-17 03:00:00
7111,317,9,88.5,73.57,77.82,1,79,0.0,-4.25,12,3,0,2026-01-18 16:00:00
7112,317,10,66.7,70.07,78.71,1,132,1.0,-8.64,13,2,1,2026-01-19 16:00:00
7113,317,10,34.1,66.33,77.78,2,166,1.0,-11.45,14,2,1,2026-01-19 23:00:00
7114,317,11,62.5,63.1,74.66,1,86,1.0,-11.56,15,1,1,2026-01-20 09:00:00
7115,317,12,74.0,54.43,73.85,1,124,0.5,-19.42,15,2,0,2026-01-21 08:00:00
7116,317,13,99.0,56.87,73.86,1,92,1.0,-17.0,16,2,0,2026-01-22 19:00:00
7117,317,14,37.2,78.5,75.34,1,105,1.0,3.16,16,3,1,2026-01-22 23:00:00
7118,317,15,92.4,70.07,73.22,1,91,0.0,-3.16,17,2,0,2026-01-23 06:00:00
7119,318,1,95.6,75.0,75.0,1,46,1.0,0.0,1,1,0,2026-01-11 23:00:00
7120,318,2,86.8,95.6,95.6,1,30,1.0,0.0,2,1,0,2026-01-13 20:00:00
7121,318,3,81.7,91.2,91.2,1,64,1.0,0.0,3,2,0,2026-01-15 16:00:00
7122,318,4,85.7,88.03,88.03,1,44,1.0,0.0,4,2,0,2026-01-17 04:00:00
7123,318,5,50.4,84.73,87.45,1,43,1.0,-2.72,5,3,1,2026-01-18 13:00:00
7124,318,6,74.3,72.6,80.04,1,50,1.0,-7.44,6,1,0,2026-01-19 22:00:00
7125,318,7,59.0,70.13,79.08,1,94,1.0,-8.95,7,2,1,2026-01-21 12:00:00
7126,318,8,76.0,61.23,76.21,1,108,1.0,-14.98,8,2,0,2026-01-22 11:00:00
7127,318,8,91.6,69.77,76.19,2,172,1.0,-6.42,9,2,0,2026-01-23 18:00:00
7128,318,8,85.0,75.53,77.9,3,222,1.0,-2.37,10,2,0,2026-01-25 10:00:00
7129,318,9,61.8,84.2,78.61,1,36,1.0,5.59,10,3,1,2026-01-26 23:00:00
7130,318,10,87.0,79.47,77.08,1,69,1.0,2.38,10,2,0,2026-01-28 16:00:00
7131,318,11,92.6,77.93,77.91,1,95,0.5,0.03,11,1,0,2026-01-28 22:00:00
7132,318,12,85.3,80.47,79.04,1,55,0.5,1.43,12,2,0,2026-01-29 07:00:00
7133,318,13,99.9,88.3,79.49,1,30,1.0,8.81,11,2,0,2026-01-31 05:00:00
7134,318,14,72.3,92.6,80.85,1,73,0.5,11.75,11,3,0,2026-02-01 16:00:00
7135,318,14,91.8,85.83,80.31,2,152,0.5,5.52,12,3,0,2026-02-02 07:00:00
7136,319,1,84.0,75.0,75.0,1,30,1.0,0.0,1,1,0,2026-01-09 19:00:00
7137,319,2,99.7,84.0,84.0,1,63,1.0,0.0,2,1,0,2026-01-10 02:00:00
7138,319,3,39.7,91.85,91.85,1,69,1.0,0.0,3,2,1,2026-01-11 04:00:00
7139,319,4,88.6,74.47,74.47,1,58,0.0,0.0,4,2,0,2026-01-12 18:00:00
7140,319,5,76.2,76.0,78.0,1,44,1.0,-2.0,5,3,0,2026-01-13 07:00:00
7141,319,6,75.9,68.17,77.64,1,80,1.0,-9.47,6,1,0,2026-01-14 19:00:00
7142,319,6,86.3,80.23,77.35,2,131,1.0,2.88,7,1,0,2026-01-15 12:00:00
7143,319,6,89.9,79.47,78.63,3,161,1.0,0.84,8,1,0,2026-01-16 13:00:00
7144,319,7,91.6,84.03,80.04,1,30,1.0,4.0,9,2,0,2026-01-18 12:00:00
7145,319,8,88.1,89.27,81.32,1,85,1.0,7.94,10,2,0,2026-01-19 22:00:00
7146,319,9,61.9,89.87,82.0,1,72,1.0,7.87,11,3,1,2026-01-21 22:00:00
7147,319,10,78.9,80.53,80.17,1,61,1.0,0.36,12,2,0,2026-01-22 12:00:00
7148,319,11,81.1,76.3,80.07,1,51,1.0,-3.77,12,1,0,2026-01-23 19:00:00
7149,319,12,80.3,73.97,80.15,1,49,0.5,-6.18,12,2,0,2026-01-24 21:00:00
7150,319,13,44.0,80.1,80.16,1,38,1.0,-0.06,11,2,1,2026-01-26 21:00:00
7151,319,14,70.2,68.47,77.75,1,51,1.0,-9.28,11,3,0,2026-01-27 12:00:00
7152,319,15,77.5,64.83,77.28,1,30,1.0,-12.44,11,2,0,2026-01-29 03:00:00
7153,319,16,79.4,63.9,77.29,1,45,0.5,-13.39,10,3,0,2026-01-31 00:00:00
7154,319,17,56.5,75.7,77.41,1,53,1.0,-1.71,10,3,1,2026-02-01 16:00:00
7155,319,18,87.4,71.13,76.31,1,72,1.0,-5.17,10,3,0,2026-02-02 22:00:00
7156,319,18,65.2,74.43,76.86,2,131,1.0,-2.43,11,3,1,2026-02-03 06:00:00
7157,320,1,99.6,75.0,75.0,1,105,1.0,0.0,1,1,0,2026-01-14 12:00:00
7158,320,2,91.6,99.6,99.6,1,116,1.0,0.0,2,1,0,2026-01-16 05:00:00
7159,320,3,95.5,95.6,95.6,1,111,1.0,0.0,3,2,0,2026-01-17 12:00:00
7160,320,4,65.8,95.57,95.57,1,99,1.0,0.0,4,2,1,2026-01-18 21:00:00
7161,320,5,46.7,84.3,88.12,1,90,0.0,-3.83,5,3,1,2026-01-19 03:00:00
